TIME,T,P0,P,U,DD,Ff,ff10,WW,W'W',c,VV,Td
20.03.202123:00,3,698.8,769.6,23,4.5,7,0.1,0.1,0.1,1.1,10.1,-16
20.03.202123:30,3,699.5,770.4,26,4.5,6,0.1,0.1,0.1,1.1,10.1,-15
20.04.202100:00,19,694.2,760.5,32,2,3,0.1,0.1,0.1,1.1,10.1,2
20.04.202100:30,19,693.5,759.7,30,2.1,3,0.1,0.1,0.1,1.1,10.1,1
20.04.202101:00,18,694,760.5,34,2.1,2,0.1,0.1,0.1,1.1,10.1,2
20.04.202101:30,17,693.8,760.5,37,2,2,0.1,0.1,0.1,1.1,10.1,2
20.04.202102:00,17,693,759.7,37,2,2,0.1,0.1,0.1,1.1,10.1,2
20.04.202102:30,17,693,759.7,37,2,2,0.1,0.1,0.1,1.1,10.1,2
20.04.202103:00,15,692.6,759.7,45,2.1,3,0.1,0.1,0.1,1.1,10.1,3
20.04.202103:30,15,692.6,759.7,45,2.5,3,0.1,0.1,0.1,1.1,10.1,3
20.04.202104:00,16,692.8,759.7,42,2,3,0.1,0.1,0.1,1.1,10.1,3
20.04.202104:30,16,692.8,759.7,42,2.1,3,0.1,0.1,0.1,1.1,10.1,3
20.04.202105:00,15,692.6,759.7,48,2.1,3,0.1,0.1,0.1,1.1,10.1,4
20.04.202105:30,15,693.3,760.5,48,5,1,0.1,0.1,0.1,1.1,10.1,4
20.04.202106:00,15,693.3,760.5,51,2,2,0.1,0.1,0.1,1.1,10.1,5
20.04.202106:30,14,693.1,760.5,55,2,1,0.1,0.1,0.1,1.1,10.1,5
20.04.202107:00,14,693.1,760.5,59,5,1,0.1,0.1,0.1,1.1,10.1,6
20.04.202107:30,17,693.8,760.5,45,5,1,0.1,0.1,0.1,1.1,10.1,5
20.04.202108:00,18,694,760.5,46,5,1,0.1,0.1,0.1,1.1,10.1,6
20.04.202108:30,18,694.6,761.2,46,5,1,0.1,0.1,0.1,1.1,10.1,6
20.04.202109:00,19,694.8,761.2,46,2.1,3,0.1,0.1,0.1,1.1,10.1,7
20.04.202109:30,20,695.1,761.2,43,2,5,0.1,0.1,0.1,1.1,10.1,7
20.04.202110:00,21,695.3,761.2,43,2.1,4,0.1,0.1,0.1,1.1,10.1,8
20.04.202110:30,22,694.9,760.5,33,2,4,0.1,0.1,0.1,1.1,10.1,5
20.04.202111:00,22,694.9,760.5,33,1.9,5,0.1,0.1,0.1,1.1,10.1,5
20.04.202111:30,24,695.3,760.5,25,2,5,0.1,0.1,0.1,1.1,10.1,3
20.04.202112:00,25,694.8,759.7,21,2,5,0.1,0.1,0.1,1.1,10.1,1
20.04.202112:30,25,694.8,759.7,15,2,6,0.1,0.1,0.1,1.1,10.1,-3
20.04.202113:00,25,694.1,759,15,1.9,7,0.1,0.1,0.1,1.1,10.1,-3
20.04.202113:30,25,694.1,759,18,2,7,0.1,0.1,0.1,1.1,10.1,-1
20.04.202114:00,26,694.3,759,20,2,7,0.1,0.1,0.1,1.1,10.1,1
20.04.202114:30,25,693.4,758.2,22,2,7,0.1,0.1,0.1,1.7,10.1,2
20.04.202115:00,25,693.4,758.2,26,2,7,0.1,0.1,0.1,1.7,10.1,4
20.04.202115:30,24,693.2,758.2,29,2,8,0.1,0.1,0.1,1.7,10.1,5
20.04.202116:00,24,693.2,758.2,24,2.1,8,0.1,0.1,0.1,1.7,10.1,2
